Line	Date	Time	SpectrumFile	LibraryFile	Water vapor H2O	Unit	 Compensation	 Residual	Carbon dioxide CO2	Unit	 Compensation	 Residual	Carbon monoxide CO High	Unit	 Compensation	 Residual	Nitrous oxide N2O	Unit	 Compensation	 Residual	Nitrogen monoxide NO	Unit	 Compensation	 Residual	Nitrogen dioxide NO2	Unit	 Compensation	 Residual	Sulfur dioxide SO2 High	Unit	 Compensation	 Residual	Ammonia NH3	Unit	 Compensation	 Residual	Hydrogen chloride HCl	Unit	 Compensation	 Residual	Hydrogen fluoride HF	Unit	 Compensation	 Residual	Methane CH4 High	Unit	 Compensation	 Residual	Ethane C2H6	Unit	 Compensation	 Residual	Ethylene C2H4	Unit	 Compensation	 Residual	Propane C3H8	Unit	 Compensation	 Residual	Formaldehyde CHOH	Unit	 Compensation	 Residual	Benzen	Unit	 Compensation	 Residual	Toluen	Unit	 Compensation	 Residual	Carbon monoxide CO Low	Unit	 Compensation	 Residual	Sulfur dioxide Low	Unit	 Compensation	 Residual	Methane Low	Unit	 Compensation	 Residual	Zr Oxygen	Unit	 Compensation	 Residual	 Status
0	2022-10-19	11:30:58		EC1.LIB	  1.15	vol-%	Wet	0.0012	 -0.04	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0010	  0.27	ppm	Wet	0.0010	  0.99	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.71	ppm	Wet	0.0016	  0.19	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0014	  4.04	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  1.03	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0008	  0.38	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.04	ppm	Wet	0.0000	 20.53	vol-%	Wet	0.0000	OK
0	2022-10-19	11:31:10		EC1.LIB	  1.16	vol-%	Wet	0.0011	 -0.03	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0010	  0.29	ppm	Wet	0.0010	  0.00	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0005	  0.00	ppm	Wet	0.0082	  4.66	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0014	  4.50	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.08	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0003	  0.97	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0009	  0.18	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.50	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:31:23		EC1.LIB	  1.15	vol-%	Wet	0.0011	 -0.03	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.26	ppm	Wet	0.0011	  1.25	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0082	  4.63	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0014	  4.48	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0003	  1.10	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.45	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.48	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:31:30		EC1.LIB	  1.15	vol-%	Wet	0.0010	 -0.02	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0010	  0.29	ppm	Wet	0.0010	  1.42	ppm	Wet	0.0033	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.82	ppm	Wet	0.0017	  0.10	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0013	  4.20	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.98	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0007	  0.36	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.20	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:31:40		EC1.LIB	  1.15	vol-%	Wet	0.0012	 -0.05	vol-%	Wet	0.0019	  0.00	vol-%	Wet	0.0011	  0.29	ppm	Wet	0.0011	  1.00	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.30	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0014	  4.37	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0019	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  1.07	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0009	  0.51	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.37	ppm	Wet	0.0000	 20.53	vol-%	Wet	0.0000	OK
0	2022-10-19	11:31:52		EC1.LIB	  1.15	vol-%	Wet	0.0010	 -0.04	vol-%	Wet	0.0018	  0.00	vol-%	Wet	0.0010	  0.26	ppm	Wet	0.0010	  1.18	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0082	  4.70	ppm	Wet	0.0018	  0.05	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0014	  4.26	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.22	ppm	Wet	0.0018	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  1.05	ppm	Wet	0.0005	  0.00	ppm	Wet	0.0006	  0.41	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.26	ppm	Wet	0.0000	 20.54	vol-%	Wet	0.0000	OK
0	2022-10-19	11:32:04		EC1.LIB	  1.16	vol-%	Wet	0.0012	 -0.02	vol-%	Wet	0.0015	  0.00	vol-%	Wet	0.0010	  0.27	ppm	Wet	0.0010	  1.03	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0082	  4.15	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0015	  4.26	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  1.01	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.37	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.26	ppm	Wet	0.0000	 20.56	vol-%	Wet	0.0000	OK
0	2022-10-19	11:32:11		EC1.LIB	  1.15	vol-%	Wet	0.0012	 -0.02	vol-%	Wet	0.0015	  0.00	vol-%	Wet	0.0011	  0.26	ppm	Wet	0.0011	  1.32	ppm	Wet	0.0033	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0083	  4.59	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0016	  4.54	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0007	  0.04	ppm	Wet	0.0003	  0.92	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.35	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.54	ppm	Wet	0.0000	 20.55	vol-%	Wet	0.0000	OK
0	2022-10-19	11:32:21		EC1.LIB	  1.15	vol-%	Wet	0.0012	 -0.02	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.27	ppm	Wet	0.0011	  1.69	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0084	  4.06	ppm	Wet	0.0016	  0.45	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0015	  4.60	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0007	  0.04	ppm	Wet	0.0003	  1.02	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0010	  0.31	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.60	ppm	Wet	0.0000	 20.51	vol-%	Wet	0.0000	OK
0	2022-10-19	11:32:32		EC1.LIB	  1.16	vol-%	Wet	0.0009	 -0.02	vol-%	Wet	0.0014	  0.00	vol-%	Wet	0.0011	  0.26	ppm	Wet	0.0011	  0.63	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0082	  4.60	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0011	  4.64	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.14	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.92	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0008	  0.39	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.64	ppm	Wet	0.0000	 20.53	vol-%	Wet	0.0000	OK
0	2022-10-19	11:32:44		EC1.LIB	  1.15	vol-%	Wet	0.0010	 -0.03	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.30	ppm	Wet	0.0011	  0.22	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.41	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0012	  4.02	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.04	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.97	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.22	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.02	ppm	Wet	0.0000	 20.54	vol-%	Wet	0.0000	OK
0	2022-10-19	11:32:54		EC1.LIB	  1.16	vol-%	Wet	0.0010	 -0.04	vol-%	Wet	0.0015	  0.00	vol-%	Wet	0.0011	  0.30	ppm	Wet	0.0011	  1.20	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0082	  4.31	ppm	Wet	0.0015	  0.06	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0013	  4.69	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.15	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0003	  0.85	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0010	  0.30	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.69	ppm	Wet	0.0000	 20.51	vol-%	Wet	0.0000	OK
0	2022-10-19	11:33:01		EC1.LIB	  1.15	vol-%	Wet	0.0011	 -0.03	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.25	ppm	Wet	0.0011	  1.27	ppm	Wet	0.0033	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.47	ppm	Wet	0.0016	  0.11	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0013	  4.39	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0006	  0.05	ppm	Wet	0.0002	  1.02	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.32	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.39	ppm	Wet	0.0000	 20.55	vol-%	Wet	0.0000	OK
0	2022-10-19	11:33:11		EC1.LIB	  1.16	vol-%	Wet	0.0009	 -0.03	vol-%	Wet	0.0017	  0.00	vol-%	Wet	0.0011	  0.28	ppm	Wet	0.0011	  0.54	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.57	ppm	Wet	0.0017	  0.31	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0013	  4.29	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0007	  0.38	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0002	  1.06	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0009	  0.17	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.29	ppm	Wet	0.0000	 20.51	vol-%	Wet	0.0000	OK
0	2022-10-19	11:33:23		EC1.LIB	  1.16	vol-%	Wet	0.0010	 -0.04	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.29	ppm	Wet	0.0011	  0.18	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0083	  4.65	ppm	Wet	0.0016	  0.18	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0014	  4.58	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0006	  0.10	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.96	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0008	  0.10	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.58	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:33:35		EC1.LIB	  1.16	vol-%	Wet	0.0010	 -0.05	vol-%	Wet	0.0019	  0.00	vol-%	Wet	0.0010	  0.28	ppm	Wet	0.0010	  0.20	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0081	  4.52	ppm	Wet	0.0019	  0.08	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0012	  2.58	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0018	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.99	ppm	Wet	0.0005	  0.00	ppm	Wet	0.0007	  0.24	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  2.58	ppm	Wet	0.0000	 20.54	vol-%	Wet	0.0000	OK
0	2022-10-19	11:33:42		EC1.LIB	  1.17	vol-%	Wet	0.0009	 -0.02	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0010	  0.25	ppm	Wet	0.0010	  0.36	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0082	  4.22	ppm	Wet	0.0017	  0.11	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0011	  4.37	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.97	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0008	  0.26	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.37	ppm	Wet	0.0000	 20.51	vol-%	Wet	0.0000	OK
0	2022-10-19	11:33:52		EC1.LIB	  1.16	vol-%	Wet	0.0011	 -0.07	vol-%	Wet	0.0013	  0.00	vol-%	Wet	0.0011	  0.27	ppm	Wet	0.0011	  0.48	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0082	  4.53	ppm	Wet	0.0015	  0.14	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0013	  4.40	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0005	  0.07	ppm	Wet	0.0002	  0.84	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0008	  0.21	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.40	ppm	Wet	0.0000	 20.53	vol-%	Wet	0.0000	OK
0	2022-10-19	11:34:04		EC1.LIB	  1.16	vol-%	Wet	0.0012	 -0.02	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.27	ppm	Wet	0.0011	  1.17	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0084	  4.38	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0014	  4.73	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.93	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0007	  0.35	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.73	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:34:16		EC1.LIB	  1.17	vol-%	Wet	0.0011	 -0.03	vol-%	Wet	0.0017	  0.00	vol-%	Wet	0.0011	  0.28	ppm	Wet	0.0011	  1.23	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0081	  4.43	ppm	Wet	0.0017	  0.07	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0013	  4.75	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0006	  0.01	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0002	  0.99	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0008	  0.33	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.75	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:34:25		EC1.LIB	  1.16	vol-%	Wet	0.0010	 -0.03	vol-%	Wet	0.0017	  0.00	vol-%	Wet	0.0011	  0.28	ppm	Wet	0.0011	  0.93	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.25	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0013	  4.54	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0004	  1.08	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0008	  0.31	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.54	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:34:32		EC1.LIB	  1.16	vol-%	Wet	0.0010	 -0.04	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.27	ppm	Wet	0.0011	  0.91	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.45	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0011	  4.67	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.09	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0004	  1.02	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.34	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.67	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:34:43		EC1.LIB	  1.16	vol-%	Wet	0.0011	 -0.03	vol-%	Wet	0.0014	  0.00	vol-%	Wet	0.0011	  0.28	ppm	Wet	0.0011	  1.09	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0084	  4.14	ppm	Wet	0.0015	  0.02	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0012	  4.69	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0006	  0.19	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0004	  1.04	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0009	  0.34	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.69	ppm	Wet	0.0000	 20.51	vol-%	Wet	0.0000	OK
0	2022-10-19	11:34:55		EC1.LIB	  1.16	vol-%	Wet	0.0012	 -0.03	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.28	ppm	Wet	0.0011	  1.00	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0082	  4.59	ppm	Wet	0.0017	  0.32	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0014	  4.63	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0003	  1.06	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.46	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.63	ppm	Wet	0.0000	 20.51	vol-%	Wet	0.0000	OK
0	2022-10-19	11:35:07		EC1.LIB	  1.16	vol-%	Wet	0.0010	 -0.02	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.29	ppm	Wet	0.0011	  1.36	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0084	  4.35	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0014	  4.63	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.49	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0005	  1.12	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.50	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.63	ppm	Wet	0.0000	 20.53	vol-%	Wet	0.0000	OK
0	2022-10-19	11:35:14		EC1.LIB	  1.16	vol-%	Wet	0.0013	 -0.02	vol-%	Wet	0.0017	  0.00	vol-%	Wet	0.0011	  0.29	ppm	Wet	0.0011	  1.55	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.34	ppm	Wet	0.0017	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0015	  4.67	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0003	  1.15	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.34	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.67	ppm	Wet	0.0000	 20.55	vol-%	Wet	0.0000	OK
0	2022-10-19	11:35:25		EC1.LIB	  1.15	vol-%	Wet	0.0010	 -0.05	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0010	  0.26	ppm	Wet	0.0010	  1.18	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0085	  4.40	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0014	  4.54	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0006	  0.12	ppm	Wet	0.0003	  1.11	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0008	  0.41	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.54	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:35:36		EC1.LIB	  1.16	vol-%	Wet	0.0010	 -0.04	vol-%	Wet	0.0014	  0.00	vol-%	Wet	0.0011	  0.26	ppm	Wet	0.0011	  0.99	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0084	  4.49	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0013	  4.64	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0014	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0003	  1.13	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0010	  0.39	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.64	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
0	2022-10-19	11:35:48		EC1.LIB	  1.16	vol-%	Wet	0.0013	 -0.02	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.28	ppm	Wet	0.0011	  1.04	ppm	Wet	0.0031	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0083	  4.43	ppm	Wet	0.0016	  0.08	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0016	  4.32	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0006	  0.03	ppm	Wet	0.0003	  1.08	ppm	Wet	0.0005	  0.00	ppm	Wet	0.0007	  0.34	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.32	ppm	Wet	0.0000	 20.53	vol-%	Wet	0.0000	OK
0	2022-10-19	11:35:58		EC1.LIB	  1.16	vol-%	Wet	0.0011	 -0.05	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.28	ppm	Wet	0.0011	  1.25	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.24	ppm	Wet	0.0016	  0.35	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0012	  4.52	ppm	Wet	0.0008	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0015	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  1.08	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0008	  0.33	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.52	ppm	Wet	0.0000	 20.53	vol-%	Wet	0.0000	OK
0	2022-10-19	11:36:05		EC1.LIB	  1.16	vol-%	Wet	0.0011	 -0.03	vol-%	Wet	0.0018	  0.00	vol-%	Wet	0.0011	  0.29	ppm	Wet	0.0011	  1.15	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0004	  0.00	ppm	Wet	0.0083	  4.22	ppm	Wet	0.0018	  0.10	ppm	Wet	0.0002	  0.00	ppm	Wet	0.0014	  4.11	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0018	  0.00	ppm	Wet	0.0006	  0.00	ppm	Wet	0.0003	  0.96	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.47	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.11	ppm	Wet	0.0000	 20.51	vol-%	Wet	0.0000	OK
0	2022-10-19	11:36:16		EC1.LIB	  1.17	vol-%	Wet	0.0011	 -0.03	vol-%	Wet	0.0016	  0.00	vol-%	Wet	0.0011	  0.33	ppm	Wet	0.0011	  0.43	ppm	Wet	0.0032	  0.00	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0083	  4.15	ppm	Wet	0.0016	  0.17	ppm	Wet	0.0003	  0.00	ppm	Wet	0.0014	  4.32	ppm	Wet	0.0009	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0016	  0.00	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0003	  0.96	ppm	Wet	0.0007	  0.00	ppm	Wet	0.0009	  0.19	ppm	Wet	0.0000	  0.00	ppm	Wet	0.0000	  4.32	ppm	Wet	0.0000	 20.52	vol-%	Wet	0.0000	OK
